store_code	id	quantity	availability
GFG-LE1	3346710_18599800	0	out_of_stock
GFG-LE1	3346710_18599801	0	out_of_stock
GFG-LE1	3346710_18599802	0	out_of_stock
GFG-LE1	3346710_18599803	0	out_of_stock
GFG-LE1	3346710_18599804	0	out_of_stock
GFG-LE1	3346719_18599805	1	in_stock
GFG-LE1	3346719_18599806	1	in_stock
GFG-LE1	3346719_18599807	1	in_stock
GFG-LE1	3346719_18599808	1	in_stock
GFG-LE1	3346719_18599809	1	in_stock
GFG-LE1	3346721_18599810	1	in_stock
GFG-LE1	3346721_18599811	1	in_stock
GFG-LE1	3346721_18599812	1	in_stock
GFG-LE1	3346721_18599813	1	in_stock
GFG-LE1	3346721_18599814	1	in_stock
GFG-LE1	3346721_18599815	1	in_stock
GFG-LE1	3346721_18599816	1	in_stock
GFG-LE1	3346722_18599817	1	in_stock
GFG-LE1	3346722_18599818	1	in_stock
GFG-LE1	3346722_18599819	1	in_stock
GFG-LE1	3346722_18599820	1	in_stock
GFG-LE1	3346722_18599821	1	in_stock
GFG-LE1	3346722_18599822	1	in_stock
GFG-LE1	3346722_18599823	1	in_stock
GFG-LE1	3346724_18599831	1	in_stock
GFG-LE1	3346724_18599832	1	in_stock
GFG-LE1	3346724_18599833	1	in_stock
GFG-LE1	3346724_18599834	1	in_stock
GFG-LE1	3346724_18599835	1	in_stock
GFG-LE1	3346724_18599836	1	in_stock
GFG-LE1	3346724_18599837	1	in_stock
GFG-LE1	3346725_18599838	1	in_stock
GFG-LE1	3346725_18599839	1	in_stock
GFG-LE1	3346725_18599840	1	in_stock
GFG-LE1	3346725_18599841	1	in_stock
GFG-LE1	3346725_18599842	1	in_stock
GFG-LE1	3346725_18599843	1	in_stock
GFG-LE1	3346725_18599844	1	in_stock
GFG-LE1	3346726_18599845	1	in_stock
GFG-LE1	3346726_18599846	1	in_stock
GFG-LE1	3346726_18599847	1	in_stock
GFG-LE1	3346726_18599848	1	in_stock
GFG-LE1	3346726_18599849	1	in_stock
GFG-LE1	3346726_18599850	1	in_stock
GFG-LE1	3346727_18599851	1	in_stock
GFG-LE1	3346727_18599852	1	in_stock
GFG-LE1	3346727_18599853	1	in_stock
GFG-LE1	3346727_18599854	1	in_stock
GFG-LE1	3346728_18599855	1	in_stock
GFG-LE1	3346728_18599856	1	in_stock
GFG-LE1	3346728_18599857	1	in_stock
GFG-LE1	3346728_18599858	1	in_stock
GFG-LE1	3346728_18599859	1	in_stock
GFG-LE1	3346728_18599860	1	in_stock
GFG-LE1	3346728_18599861	1	in_stock
GFG-LE1	3346729_18599862	1	in_stock
GFG-LE1	3346729_18599863	1	in_stock
GFG-LE1	3346729_18599864	1	in_stock
GFG-LE1	3346729_18599865	1	in_stock
GFG-LE1	3346729_18599866	1	in_stock
GFG-LE1	3346729_18599867	1	in_stock
GFG-LE1	3346729_18599868	1	in_stock
GFG-LE1	3346730_18599872	1	in_stock
GFG-LE1	3346730_18599873	1	in_stock
GFG-LE1	3346730_18599874	1	in_stock
GFG-LE1	3346730_18599875	1	in_stock
GFG-LE1	3346730_18599876	1	in_stock
GFG-LE1	3346731	0	out_of_stock
GFG-LE1	3346732_18599879	1	in_stock
GFG-LE1	3346732_18599880	1	in_stock
GFG-LE1	3346733_18599881	1	in_stock
GFG-LE1	3346733_18599882	1	in_stock
GFG-LE1	3346733_18599883	1	in_stock
GFG-LE1	3346733_18599884	1	in_stock
GFG-LE1	3346733_18599885	1	in_stock
GFG-LE1	3346733_18599886	1	in_stock
GFG-LE1	3346733_18599887	1	in_stock
GFG-LE1	3346734_18599894	1	in_stock
GFG-LE1	3346734_18599895	1	in_stock
GFG-LE1	3346734_18599896	1	in_stock
GFG-LE1	3346734_18599897	1	in_stock
GFG-LE1	3346734_18599898	1	in_stock
GFG-LE1	3346735_18599905	1	in_stock
GFG-LE1	3346735_18599906	0	out_of_stock
GFG-LE1	3346735_18599907	0	out_of_stock
GFG-LE1	3346735_18599908	0	out_of_stock
GFG-LE1	3346739	1	in_stock
GFG-LE1	3346740_68844835	1	in_stock
GFG-LE1	3346740_68844836	1	in_stock
GFG-LE1	3346741	1	in_stock
GFG-LE1	3346742	1	in_stock
GFG-LE1	3346743	0	out_of_stock
GFG-LE1	3346747	1	in_stock
GFG-LE1	3346748	1	in_stock
GFG-LE1	3346749	1	in_stock
GFG-LE1	3346750_18599953	1	in_stock
GFG-LE1	3346750_18599954	1	in_stock
GFG-LE1	3346750_18599955	1	in_stock
GFG-LE1	3346750_18599956	1	in_stock
GFG-LE1	3346750_18599957	1	in_stock
GFG-LE1	3346750_18599958	1	in_stock
GFG-LE1	3346750_18599959	1	in_stock
GFG-LE1	3346751_18599965	1	in_stock
GFG-LE1	3346751_18599966	1	in_stock
GFG-LE1	3346751_18599967	1	in_stock
GFG-LE1	3346751_18599968	1	in_stock
GFG-LE1	3346752	0	out_of_stock
GFG-LE1	3346816	0	out_of_stock
GFG-LE1	3453205	1	in_stock
GFG-LE1	3453208	1	in_stock
GFG-LE1	3453210	1	in_stock
GFG-LE1	3453239	1	in_stock
GFG-LE1	3453241	1	in_stock
GFG-LE1	3454516_18599998	1	in_stock
GFG-LE1	3454516_18599999	1	in_stock
GFG-LE1	3454516_18600000	1	in_stock
GFG-LE1	3454516_18600001	1	in_stock
GFG-LE1	3454516_18600002	1	in_stock
GFG-LE1	3454516_18600003	1	in_stock
GFG-LE1	3454517_18600011	1	in_stock
GFG-LE1	3454517_18600012	1	in_stock
GFG-LE1	3454517_18600013	1	in_stock
GFG-LE1	3454517_18600014	1	in_stock
GFG-LE1	3454517_18600015	1	in_stock
GFG-LE1	3454517_18600016	1	in_stock
GFG-LE1	3454521	1	in_stock
GFG-LE1	3454522	1	in_stock
GFG-LE1	3454524	1	in_stock
GFG-LE1	3454525	1	in_stock
GFG-LE1	3454603	1	in_stock
GFG-LE1	4010951	1	in_stock
GFG-LE1	4010965	1	in_stock
GFG-LE1	4010971_43584920	1	in_stock
GFG-LE1	4010971_43584921	1	in_stock
GFG-LE1	4010971_43584922	1	in_stock
GFG-LE1	4612501	1	in_stock
GFG-LE1	4612503	0	out_of_stock
GFG-LE1	4612507	1	in_stock
GFG-LE1	4612512	1	in_stock
GFG-LE1	4612514	1	in_stock
GFG-LE1	4612515	1	in_stock
GFG-LE1	4612517	1	in_stock
GFG-LE1	4612533	1	in_stock
GFG-LE1	4612535	1	in_stock
GFG-LE1	4612544	1	in_stock
GFG-LE1	4612547	1	in_stock
GFG-LE1	4613186	1	in_stock
GFG-LE1	4614577	0	out_of_stock
GFG-LE1	4614586	1	in_stock
GFG-LE1	4614591	1	in_stock
GFG-LE1	4614599	1	in_stock
GFG-LE1	4614626	0	out_of_stock
GFG-LE1	4614633	0	out_of_stock
GFG-LE1	4614681	0	out_of_stock
GFG-LE1	4614688	1	in_stock
GFG-LE1	4614696	0	out_of_stock
GFG-LE1	4614705	1	in_stock
GFG-LE1	4614765	1	in_stock
GFG-LE1	4617459	1	in_stock
GFG-LE1	4617475	1	in_stock
GFG-LE1	4617486	0	out_of_stock
GFG-LE1	4617500	0	out_of_stock
GFG-LE1	4617501	1	in_stock
GFG-LE1	4617503	1	in_stock
GFG-LE1	4617505	1	in_stock
GFG-LE1	4617508	1	in_stock
GFG-LE1	5421137	1	in_stock
GFG-LE1	5672253	0	out_of_stock
GFG-LE1	5672254	0	out_of_stock
GFG-LE1	5672255	0	out_of_stock
GFG-LE1	5672256	0	out_of_stock
GFG-LE1	5672257	0	out_of_stock
GFG-LE1	5672258	0	out_of_stock
GFG-LE1	5672259	0	out_of_stock
GFG-LE1	5672260	0	out_of_stock
GFG-LE1	5672261	0	out_of_stock
GFG-LE1	5672262	0	out_of_stock
GFG-LE1	5672264	0	out_of_stock
GFG-LE1	5672265	0	out_of_stock
GFG-LE1	5672266	0	out_of_stock
GFG-LE1	5672267	0	out_of_stock
GFG-LE1	5672268	0	out_of_stock
GFG-LE1	5672269	0	out_of_stock
GFG-LE1	5672270	0	out_of_stock
GFG-LE1	5672271	0	out_of_stock
GFG-LE1	5672272	0	out_of_stock
GFG-LE1	5672273	0	out_of_stock
GFG-LE1	5672274	0	out_of_stock
GFG-LE1	5672275	0	out_of_stock
GFG-LE1	5672276	0	out_of_stock
GFG-LE1	5672277	0	out_of_stock
GFG-LE1	5672278	0	out_of_stock
GFG-LE1	5672279	0	out_of_stock
GFG-LE1	5672280	0	out_of_stock
GFG-LE1	5672281	0	out_of_stock
GFG-LE1	5672282	0	out_of_stock
GFG-LE1	5672283	0	out_of_stock
GFG-LE1	5672284	0	out_of_stock
GFG-LE1	5672334	0	out_of_stock
GFG-LE1	5672335	0	out_of_stock
GFG-LE1	5672350	0	out_of_stock
GFG-LE1	5672351	0	out_of_stock
GFG-LE1	5672352	0	out_of_stock
GFG-LE1	5672353	0	out_of_stock
GFG-LE1	5672354	0	out_of_stock
GFG-LE1	5672355	0	out_of_stock
GFG-LE1	5672357	0	out_of_stock
GFG-LE1	5672358	0	out_of_stock
GFG-LE1	5672359	0	out_of_stock
GFG-LE1	5672361	0	out_of_stock
GFG-LE1	5672362	0	out_of_stock
GFG-LE1	5672364	0	out_of_stock
GFG-LE1	5672366	0	out_of_stock
GFG-LE1	5672367	0	out_of_stock
GFG-LE1	5672368	0	out_of_stock
GFG-LE1	5672371	0	out_of_stock
GFG-LE1	5672374	0	out_of_stock
GFG-LE1	5672375	0	out_of_stock
GFG-LE1	7686307	1	in_stock
GFG-LE1	10441047	0	out_of_stock
GFG-LE1	11205074	1	in_stock
GFG-LE1	2772510	0	out_of_stock
GFG-LE1	2772508	0	out_of_stock
GFG-LE1	2772788	0	out_of_stock
GFG-LE1	2772898	0	out_of_stock
GFG-LE1	2772903	0	out_of_stock
GFG-LE1	2772549	0	out_of_stock
GFG-LE1	2772704	0	out_of_stock
GFG-LE1	2772542	0	out_of_stock
GFG-LE1	3506336	0	out_of_stock
GFG-LE1	2772651	0	out_of_stock
GFG-LE1	2772655	0	out_of_stock
GFG-LE1	19887439	0	out_of_stock
GFG-LE1	19887443	0	out_of_stock
GFG-LE1	17669464	0	out_of_stock
GFG-LE1	18719789	0	out_of_stock
GFG-LE1	2776629	0	out_of_stock
GFG-LE1	17031074	0	out_of_stock
GFG-LE1	17031060	0	out_of_stock
GFG-LE1	17030148	0	out_of_stock
GFG-LE1	17029721	0	out_of_stock
GFG-LE1	17029687	1	in_stock
GFG-LE1	17031067	0	out_of_stock
GFG-LE1	17031071	0	out_of_stock
GFG-LE1	17031100	0	out_of_stock
GFG-LE1	13643724	0	out_of_stock
GFG-LE1	6401451	0	out_of_stock
GFG-LE1	13036240	0	out_of_stock
GFG-LE1	12203782	0	out_of_stock
GFG-LE1	12665194	0	out_of_stock
GFG-LE1	9221866	0	out_of_stock
GFG-LE1	9221882	0	out_of_stock
GFG-LE1	9221879	0	out_of_stock
GFG-LE1	13429355	0	out_of_stock
GFG-LE1	21131198	0	out_of_stock
GFG-LE1	21131196	0	out_of_stock
GFG-LE1	14663157	0	out_of_stock
GFG-LE1	12665314	0	out_of_stock
GFG-LE1	12665313	0	out_of_stock
GFG-LE1	12665189	1	in_stock
GFG-LE1	12665188	0	out_of_stock
GFG-LE1	11924572	0	out_of_stock
GFG-LE1	15211736	0	out_of_stock
GFG-LE1	14663204	0	out_of_stock
GFG-LE1	10952716	0	out_of_stock
GFG-LE1	10952711	0	out_of_stock
GFG-LE1	19765357	0	out_of_stock
GFG-LE1	15706126	0	out_of_stock
GFG-LE1	15062298	0	out_of_stock
GFG-LE1	19128810	0	out_of_stock
GFG-LE1	12207902	0	out_of_stock
GFG-LE1	12207896	0	out_of_stock
GFG-LE1	12207892	0	out_of_stock
GFG-LE1	12207898	0	out_of_stock
GFG-LE1	12207903	0	out_of_stock
GFG-LE1	12663290	0	out_of_stock
GFG-LE1	11393946	0	out_of_stock
GFG-LE1	11393947	0	out_of_stock
GFG-LE1	12665190	0	out_of_stock
GFG-LE1	12203779	0	out_of_stock
GFG-LE1	3347185	1	in_stock
GFG-LE1	6396204	1	in_stock
GFG-LE1	6400821	0	out_of_stock
GFG-LE1	16384170	0	out_of_stock
GFG-LE1	18736195	0	out_of_stock
GFG-LE1	18736202	0	out_of_stock
GFG-LE1	18736204	0	out_of_stock
GFG-LE1	19402103	0	out_of_stock
GFG-LE1	19402038	0	out_of_stock
GFG-LE1	19402036	0	out_of_stock
GFG-LE1	19402098	0	out_of_stock
GFG-LE1	19402107	0	out_of_stock
GFG-LE1	19020452	0	out_of_stock
GFG-LE1	18589766	0	out_of_stock
GFG-LE1	18617179	0	out_of_stock
GFG-LE1	8437167	0	out_of_stock
GFG-LE1	4720194	0	out_of_stock
GFG-LE1	4720206	0	out_of_stock
GFG-LE1	4619238	0	out_of_stock
GFG-LE1	8477743	0	out_of_stock
GFG-LE1	4721226	0	out_of_stock
GFG-LE1	4721227	0	out_of_stock
GFG-LE1	4722228	0	out_of_stock
GFG-LE1	6008975	0	out_of_stock
GFG-LE1	8555503	0	out_of_stock
GFG-LE1	8555507	0	out_of_stock
GFG-LE1	20265327	0	out_of_stock
GFG-LE1	8437321	0	out_of_stock
GFG-LE1	8555525_94818727	0	out_of_stock
GFG-LE1	8555525_94818728	0	out_of_stock
GFG-LE1	8555525_94818729	0	out_of_stock
GFG-LE1	8299890	0	out_of_stock
GFG-LE1	8299919	0	out_of_stock
GFG-LE1	9175478	0	out_of_stock
GFG-LE1	8300013	0	out_of_stock
GFG-LE1	9174469	0	out_of_stock
GFG-LE1	8963232	0	out_of_stock
GFG-LE1	10951787	0	out_of_stock
GFG-LE1	8991664	0	out_of_stock
GFG-LE1	8991666	0	out_of_stock
GFG-LE1	8991668	0	out_of_stock
GFG-LE1	8991672	0	out_of_stock
GFG-LE1	8991774	0	out_of_stock
GFG-LE1	8991777	0	out_of_stock
GFG-LE1	8991778	0	out_of_stock
GFG-LE1	8991783	0	out_of_stock
GFG-LE1	10683344	0	out_of_stock
GFG-LE1	10683354	0	out_of_stock
GFG-LE1	10683365	0	out_of_stock
GFG-LE1	10692294	0	out_of_stock
GFG-LE1	10683356	0	out_of_stock
GFG-LE1	10683357	0	out_of_stock
GFG-LE1	10878081	0	out_of_stock
GFG-LE1	10878078	0	out_of_stock
GFG-LE1	10878071	0	out_of_stock
GFG-LE1	10978966	0	out_of_stock
GFG-LE1	10978962	0	out_of_stock
GFG-LE1	10978972	0	out_of_stock
GFG-LE1	10979005	0	out_of_stock
GFG-LE1	10979015	0	out_of_stock
GFG-LE1	10978998	0	out_of_stock
GFG-LE1	10978980	0	out_of_stock
GFG-LE1	10979016	0	out_of_stock
GFG-LE1	5582875	0	out_of_stock
GFG-LE1	8963254	0	out_of_stock
GFG-LE1	8963257	0	out_of_stock
GFG-LE1	11185000	0	out_of_stock
GFG-LE1	8437186	0	out_of_stock
GFG-LE1	8555642	0	out_of_stock
GFG-LE1	13487987	0	out_of_stock
GFG-LE1	14443357	0	out_of_stock
GFG-LE1	14443358	0	out_of_stock
GFG-LE1	13487990	0	out_of_stock
GFG-LE1	15605840	0	out_of_stock
GFG-LE1	15605802	0	out_of_stock
GFG-LE1	19740141	0	out_of_stock
GFG-LE1	19740234	0	out_of_stock
GFG-LE1	14662955	0	out_of_stock
GFG-LE1	14663147	0	out_of_stock
GFG-LE1	14663177	0	out_of_stock
GFG-LE1	18727552	0	out_of_stock
GFG-LE1	18727582	0	out_of_stock
GFG-LE1	18666051	0	out_of_stock
GFG-LE1	18762035	0	out_of_stock
GFG-LE1	18646074	0	out_of_stock
GFG-LE1	17524793	0	out_of_stock
GFG-LE1	20609564	0	out_of_stock
GFG-LE1	17669649	0	out_of_stock
GFG-LE1	18663970	0	out_of_stock
GFG-LE1	14396701	0	out_of_stock
GFG-LE1	14009107	0	out_of_stock
GFG-LE1	14009108	0	out_of_stock
GFG-LE1	14009106	0	out_of_stock
GFG-LE1	17534024	0	out_of_stock
GFG-LE1	11184923	0	out_of_stock
GFG-LE1	11184919	0	out_of_stock
GFG-LE1	14663498	0	out_of_stock
GFG-LE1	14663506	0	out_of_stock
GFG-LE1	19139785	0	out_of_stock
GFG-LE1	17669656	0	out_of_stock
GFG-LE1	17524808	0	out_of_stock
GFG-LE1	19913795	0	out_of_stock
GFG-LE1	20152305	0	out_of_stock
GFG-LE1	20284552	0	out_of_stock
GFG-LE1	19913780	0	out_of_stock
GFG-LE1	4500260	0	out_of_stock
GFG-LE1	4500261	0	out_of_stock
GFG-LE1	4500264	0	out_of_stock
GFG-LE1	4500266	0	out_of_stock
GFG-LE1	20459147	0	out_of_stock
GFG-LE1	3390889	0	out_of_stock
GFG-LE1	10656263	0	out_of_stock
GFG-LE1	10656264	0	out_of_stock
GFG-LE1	10656265	0	out_of_stock
GFG-LE1	9280624	0	out_of_stock
GFG-LE1	9280613	0	out_of_stock
GFG-LE1	11760614	0	out_of_stock
GFG-LE1	14857566	0	out_of_stock
GFG-LE1	14857567	0	out_of_stock
GFG-LE1	14857568	0	out_of_stock
GFG-LE1	11760615	0	out_of_stock
GFG-LE1	11760618	0	out_of_stock
GFG-LE1	9089754	0	out_of_stock
GFG-LE1	11393906	0	out_of_stock
GFG-LE1	11044072	0	out_of_stock
GFG-LE1	11044075	0	out_of_stock
GFG-LE1	11393903	0	out_of_stock
GFG-LE1	12657004	0	out_of_stock
GFG-LE1	12656978	0	out_of_stock
GFG-LE1	9280611	0	out_of_stock
GFG-LE1	12657014	0	out_of_stock
GFG-LE1	9189441	0	out_of_stock
GFG-LE1	9189445	0	out_of_stock
GFG-LE1	9183334	1	in_stock
GFG-LE1	9183335	1	in_stock
GFG-LE1	9089757	0	out_of_stock
GFG-LE1	15605969	1	in_stock
GFG-LE1	13570324	0	out_of_stock
GFG-LE1	13570328	0	out_of_stock
GFG-LE1	13570331	0	out_of_stock
GFG-LE1	19489485	0	out_of_stock
GFG-LE1	4601437	0	out_of_stock
GFG-LE1	16340318	0	out_of_stock
GFG-LE1	16340326	1	in_stock
GFG-LE1	2645731	0	out_of_stock
GFG-LE1	2645733	1	in_stock
GFG-LE1	2645736	0	out_of_stock
GFG-LE1	2886190	0	out_of_stock
GFG-LE1	3375184	0	out_of_stock
GFG-LE1	3393520	0	out_of_stock
GFG-LE1	3375249	0	out_of_stock
GFG-LE1	4657544	0	out_of_stock
GFG-LE1	4657545	0	out_of_stock
GFG-LE1	3375265	0	out_of_stock
GFG-LE1	3375266	0	out_of_stock
GFG-LE1	3375248	0	out_of_stock
GFG-LE1	16802931	0	out_of_stock
GFG-LE1	14857617	0	out_of_stock
GFG-LE1	2663205	0	out_of_stock
GFG-LE1	21130967	0	out_of_stock
GFG-LE1	21130950	0	out_of_stock
GFG-LE1	21130948	0	out_of_stock
GFG-LE1	17541122	1	in_stock
GFG-LE1	17541125	1	in_stock
GFG-LE1	17541118	1	in_stock
GFG-LE1	17546459	1	in_stock
GFG-LE1	4550875	1	in_stock
GFG-LE1	4522882	0	out_of_stock
GFG-LE1	4522884	0	out_of_stock
GFG-LE1	4522880	0	out_of_stock
GFG-LE1	4522900	0	out_of_stock
GFG-LE1	4550918	0	out_of_stock
GFG-LE1	4550889	0	out_of_stock
GFG-LE1	4550922	0	out_of_stock
GFG-LE1	4550911	0	out_of_stock
GFG-LE1	4550928	0	out_of_stock
GFG-LE1	4550936	0	out_of_stock
GFG-LE1	4522896	1	in_stock
GFG-LE1	11052552	0	out_of_stock
GFG-LE1	11052550	0	out_of_stock
GFG-LE1	4453087	0	out_of_stock
GFG-LE1	6000127	0	out_of_stock
GFG-LE1	6000128	0	out_of_stock
GFG-LE1	6461358	0	out_of_stock
GFG-LE1	4453089	0	out_of_stock
GFG-LE1	9280449	1	in_stock
GFG-LE1	3019317	0	out_of_stock
GFG-LE1	2661025	0	out_of_stock
GFG-LE1	2661024	0	out_of_stock
GFG-LE1	19489610	0	out_of_stock
GFG-LE1	19489595	0	out_of_stock
GFG-LE1	2594855	0	out_of_stock
GFG-LE1	2594853	0	out_of_stock
GFG-LE1	15706209	0	out_of_stock
GFG-LE1	15706216	0	out_of_stock
GFG-LE1	2773088	0	out_of_stock
GFG-LE1	2773034	0	out_of_stock
GFG-LE1	2773042	0	out_of_stock
GFG-LE1	2773066	0	out_of_stock
GFG-LE1	2773080	0	out_of_stock
GFG-LE1	3351735	0	out_of_stock
GFG-LE1	2773020	0	out_of_stock
GFG-LE1	2773030	0	out_of_stock
GFG-LE1	2773409	0	out_of_stock
GFG-LE1	2773022	0	out_of_stock
GFG-LE1	2773081	0	out_of_stock
GFG-LE1	2816921	0	out_of_stock
GFG-LE1	2776624	0	out_of_stock
GFG-LE1	12023798	1	in_stock
GFG-LE1	12023815	0	out_of_stock
GFG-LE1	12023816	0	out_of_stock
GFG-LE1	12023820	0	out_of_stock
GFG-LE1	12023818	0	out_of_stock
GFG-LE1	12023823	0	out_of_stock
GFG-LE1	12023794	0	out_of_stock
GFG-LE1	12023789	0	out_of_stock
GFG-LE1	12023830	0	out_of_stock
GFG-LE1	12023831	0	out_of_stock
GFG-LE1	12023833	0	out_of_stock
GFG-LE1	12023824	0	out_of_stock
GFG-LE1	12023832	0	out_of_stock
GFG-LE1	19395068	1	in_stock
GFG-LE1	2816124	0	out_of_stock
GFG-LE1	2736566	0	out_of_stock
GFG-LE1	2736565	0	out_of_stock
GFG-LE1	2736561	0	out_of_stock
GFG-LE1	2736553	0	out_of_stock
GFG-LE1	2736593	0	out_of_stock
GFG-LE1	3002324	0	out_of_stock
GFG-LE1	3002321	0	out_of_stock
GFG-LE1	3002323	0	out_of_stock
GFG-LE1	3002322	0	out_of_stock
GFG-LE1	2736571	0	out_of_stock
GFG-LE1	2736563	0	out_of_stock
GFG-LE1	2736541	0	out_of_stock
GFG-LE1	2736579	0	out_of_stock
GFG-LE1	2736630	0	out_of_stock
GFG-LE1	2736568	0	out_of_stock
GFG-LE1	2736578	0	out_of_stock
GFG-LE1	2736627	0	out_of_stock
GFG-LE1	2736574	0	out_of_stock
GFG-LE1	2736586	0	out_of_stock
GFG-LE1	2736634	0	out_of_stock
GFG-LE1	2736631	0	out_of_stock
GFG-LE1	2736632	0	out_of_stock
GFG-LE1	2736633	0	out_of_stock
GFG-LE1	2736590	0	out_of_stock
GFG-LE1	2736549	0	out_of_stock
GFG-LE1	2736583	0	out_of_stock
GFG-LE1	2736585	0	out_of_stock
GFG-LE1	2736546	0	out_of_stock
GFG-LE1	2736588	0	out_of_stock
GFG-LE1	2736555	0	out_of_stock
GFG-LE1	2736551	0	out_of_stock
GFG-LE1	2736596	0	out_of_stock
GFG-LE1	2736547	0	out_of_stock
GFG-LE1	2736567	0	out_of_stock
GFG-LE1	2736552	0	out_of_stock
GFG-LE1	2736560	0	out_of_stock
GFG-LE1	2736591	0	out_of_stock
GFG-LE1	2736559	0	out_of_stock
GFG-LE1	2736544	0	out_of_stock
GFG-LE1	2736548	0	out_of_stock
GFG-LE1	2736557	0	out_of_stock
GFG-LE1	2736600	0	out_of_stock
GFG-LE1	2736594	0	out_of_stock
GFG-LE1	3347186	0	out_of_stock
GFG-LE1	3347187	0	out_of_stock
GFG-LE1	2736564	0	out_of_stock
GFG-LE1	2736572	1	in_stock
GFG-LE1	2736587	1	in_stock
GFG-LE1	2736626	0	out_of_stock
GFG-LE1	2736601	0	out_of_stock
GFG-LE1	2736575	0	out_of_stock
GFG-LE1	2736545	0	out_of_stock
GFG-LE1	2736597	1	in_stock
GFG-LE1	2736582	0	out_of_stock
GFG-LE1	2736592	0	out_of_stock
GFG-LE1	2736584	0	out_of_stock
GFG-LE1	2736556	0	out_of_stock
GFG-LE1	2736573	0	out_of_stock
GFG-LE1	2736569	0	out_of_stock
GFG-LE1	2736580	0	out_of_stock
GFG-LE1	2736589	1	in_stock
GFG-LE1	2736550	0	out_of_stock
GFG-LE1	2736599	0	out_of_stock
GFG-LE1	2736570	0	out_of_stock
GFG-LE1	2736576	0	out_of_stock
GFG-LE1	2736543	0	out_of_stock
GFG-LE1	2736558	0	out_of_stock
GFG-LE1	2736554	0	out_of_stock
GFG-LE1	2736598	0	out_of_stock
GFG-LE1	2736542	0	out_of_stock
GFG-LE1	2736595	0	out_of_stock
GFG-LE1	2736562	0	out_of_stock
GFG-LE1	2736577	0	out_of_stock
GFG-LE1	2736581	0	out_of_stock
GFG-LE1	9089802	0	out_of_stock
GFG-LE1	9089795	0	out_of_stock
GFG-LE1	9089807	0	out_of_stock
GFG-LE1	9089796	0	out_of_stock
GFG-LE1	2736614	1	in_stock
GFG-LE1	2736619	0	out_of_stock
GFG-LE1	2736616	0	out_of_stock
GFG-LE1	2736617	0	out_of_stock
GFG-LE1	2736629	0	out_of_stock
GFG-LE1	2736609	0	out_of_stock
GFG-LE1	2736615	0	out_of_stock
GFG-LE1	2736612	1	in_stock
GFG-LE1	2736621	0	out_of_stock
GFG-LE1	2736608	0	out_of_stock
GFG-LE1	2736625	0	out_of_stock
GFG-LE1	2736622	0	out_of_stock
GFG-LE1	2736624	0	out_of_stock
GFG-LE1	2736610	1	in_stock
GFG-LE1	2736618	1	in_stock
GFG-LE1	2736613	0	out_of_stock
GFG-LE1	2736611	0	out_of_stock
GFG-LE1	2736620	0	out_of_stock
GFG-LE1	2736623	0	out_of_stock
GFG-LE1	2736607	0	out_of_stock
GFG-LE1	2736628	0	out_of_stock
GFG-LE1	2736605	0	out_of_stock
GFG-LE1	2736602	0	out_of_stock
GFG-LE1	2736606	1	in_stock
GFG-LE1	2736604	0	out_of_stock
GFG-LE1	2736603	0	out_of_stock
GFG-LE1	3335627	0	out_of_stock
GFG-LE1	3335628	0	out_of_stock
GFG-LE1	3335629	0	out_of_stock
GFG-LE1	3335636	0	out_of_stock
GFG-LE1	3335630	0	out_of_stock
GFG-LE1	3335631	0	out_of_stock
GFG-LE1	3335632	0	out_of_stock
GFG-LE1	3326383	0	out_of_stock
GFG-LE1	5424029	0	out_of_stock
GFG-LE1	5424033	0	out_of_stock
GFG-LE1	12488333	0	out_of_stock
GFG-LE1	3326384	0	out_of_stock
GFG-LE1	3326385	0	out_of_stock
GFG-LE1	3326388	0	out_of_stock
GFG-LE1	4754886	0	out_of_stock
GFG-LE1	3326391	0	out_of_stock
GFG-LE1	4754890	0	out_of_stock
GFG-LE1	3355518	0	out_of_stock
GFG-LE1	11735424	0	out_of_stock
GFG-LE1	12749946	0	out_of_stock
GFG-LE1	12749957	0	out_of_stock
GFG-LE1	12750049	0	out_of_stock
GFG-LE1	12761491	0	out_of_stock
GFG-LE1	11737385	0	out_of_stock
GFG-LE1	4249416	0	out_of_stock
GFG-LE1	4581798	1	in_stock
GFG-LE1	4249410	0	out_of_stock
GFG-LE1	4581793	0	out_of_stock
GFG-LE1	4249406	0	out_of_stock
GFG-LE1	4754928	0	out_of_stock
GFG-LE1	6007576	0	out_of_stock
GFG-LE1	6007579	0	out_of_stock
GFG-LE1	4249407	1	in_stock
GFG-LE1	4249412	0	out_of_stock
GFG-LE1	4249413	0	out_of_stock
GFG-LE1	4249417	0	out_of_stock
GFG-LE1	4754920	0	out_of_stock
GFG-LE1	4249418	0	out_of_stock
GFG-LE1	4249414	1	in_stock
GFG-LE1	4581794	0	out_of_stock
GFG-LE1	4249415	0	out_of_stock
GFG-LE1	4581796	0	out_of_stock
GFG-LE1	7484843	0	out_of_stock
GFG-LE1	4249419	0	out_of_stock
GFG-LE1	4249420	0	out_of_stock
GFG-LE1	4581801	0	out_of_stock
GFG-LE1	4249408	0	out_of_stock
GFG-LE1	4249409	0	out_of_stock
GFG-LE1	5586450	1	in_stock
GFG-LE1	5586473	0	out_of_stock
GFG-LE1	7480585	0	out_of_stock
GFG-LE1	5586549	0	out_of_stock
GFG-LE1	5586548	1	in_stock
GFG-LE1	5586574	0	out_of_stock
